"","solID","channels","date_min","date_max","periods","constr_low","constr_up","histSpend","histSpendTotal","initSpendUnitTotal","initSpendUnit","initSpendShare","initResponseUnit","initResponseUnitTotal","initRoiUnit","expSpendTotal","expSpendUnitTotal","expSpendUnitDelta","optmSpendUnit","optmSpendUnitDelta","optmSpendUnitTotal","optmSpendUnitTotalDelta","optmSpendShareUnit","optmResponseUnit","optmResponseUnitTotal","optmRoiUnit","optmResponseUnitLift","optmResponseUnitTotalLift"
"1","5_1246_6","FB_female_other_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,15342527,139470468,975580.968207514,25742.494966443,0.0263868359524694,0.251707763073572,56.9835725124905,9.77790860604962e-06,1110000,1110000,0.137783573248114,18019.7483846893,-0.299999925874347,1110000,0.137783573248113,0.0162340075537742,0.130157325266774,67.713340715879,7.22303788533273e-06,-0.482903015475408,0.188295814570711
"2","5_1246_6","FB_male_other_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,85155480,139470468,975580.968207514,123057.052023121,0.12613720032815,12.1105895381869,56.9835725124905,9.84144292349161e-05,1110000,1110000,0.137783573248114,110085.15154001,-0.105413710712603,1110000,0.137783573248113,0.0991758121982077,11.605836361313,67.713340715879,0.000105425992506309,-0.0416786627341541,0.188295814570711
"3","5_1246_6","FB_o36_similar_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,1843074,139470468,975580.968207514,6311.89726027397,0.00646988560249505,0.00692052439434276,56.9835725124905,1.09642538668989e-06,1110000,1110000,0.137783573248114,4418.32808219178,-0.3,1110000,0.137783573248113,0.00398047574972233,0.00269640523426276,67.713340715879,6.10277277762761e-07,-0.610375589967292,0.188295814570711
"4","5_1246_6","FB_undefined_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,30826560,139470468,975580.968207514,49720.2580645161,0.0509647683634807,1.88698038743998,56.9835725124905,3.7951942747189e-05,1110000,1110000,0.137783573248114,59664.3096774194,0.2,1110000,0.137783573248113,0.0537516303400175,2.94074234513014,67.713340715879,4.92881315652445e-05,0.558438214145817,0.188295814570711
"5","5_1246_6","Google_other_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,3782683,139470468,975580.968207514,9600.71827411168,0.00984102661591644,0.0473809518689126,56.9835725124905,4.93514657092639e-06,1110000,1110000,0.137783573248114,6720.50279187817,-0.3,1110000,0.137783573248113,0.00605450701971007,0.0199292367028795,67.713340715879,2.96543834889323e-06,-0.579382939413772,0.188295814570711
"6","5_1246_6","Google_undefined_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,192049,139470468,975580.968207514,4572.59523809524,0.00468704842253812,0.0277565222534685,56.9835725124905,6.07019007985294e-06,1110000,1110000,0.137783573248114,3200.81666666667,-0.3,1110000,0.137783573248113,0.00288361861861862,0.0130034771058315,67.713340715879,4.06254979900907e-06,-0.531516341021195,0.188295814570711
"7","5_1246_6","Google_youtube_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,68095,139470468,975580.968207514,3242.61904761905,0.00332378260061477,4.95691656330421,56.9835725124905,0.00152867681664422,1110000,1110000,0.137783573248114,3891.14285714286,0.2,1110000,0.137783573248113,0.00350553410553411,5.50554975262745,67.713340715879,0.00141489273325472,0.110680335712072,0.188295814570711
"8","5_1246_6","Influencer_big_fix_S",2020-05-06,2022-03-31,"695 days",0.7,1.2,2260000,139470468,975580.968207514,753333.333333333,0.772189452114336,37.6953202619691,56.9835725124905,5.00380357459767e-05,1110000,1110000,0.137783573248114,904000,0.2,1110000,0.137783573248113,0.814414414414415,47.4954258124987,67.713340715879,5.25391878456844e-05,0.259982021174573,0.188295814570711
